,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
TCGA-A2-A0CW,0.0,1.0729102,0.0,0.0,0.71842384,0.4450413,0.42318964,0.0,0.0,0.0,4.2740083,1.1776369,0.8647752,0.0,0.0,0.58280015,1.1886171,0.0,2.8640015,0.0,1.7759221,0.0,0.0,0.0,0.0,0.0,0.0,3.7020123,0.0,0.0,5.173834,0.0,0.7018587,2.44215,3.0146356,3.4605582,3.5478828,0.0,0.0,0.0,0.40533477,0.0,1.3843069,0.71935594,0.0,0.0,0.0,0.0,0.8080542,0.0,0.89650345,3.0995712,0.0,0.0,4.2855554,2.7289543,0.0,0.0,0.0,0.0,0.0,1.8300542,0.0,1.0242003
TCGA-A2-A0CX,0.0,0.4387311,1.5469116,1.5413561,3.544521,0.0,0.0,0.0,0.7830796,0.0,3.1364133,0.0,0.0,3.513776,0.0,0.9255694,2.3811169,2.3933303,1.6963248,0.0,0.84382856,0.2535173,1.0374961,0.0,0.0,0.0,0.0,4.39094,0.0,1.5408376,0.3715771,0.052574903,3.2117245,0.95840776,2.7464561,0.34130496,0.19180295,2.853407,0.0,0.0,0.0,0.0,2.781076,1.0628624,0.53924996,0.0,0.0,0.0,2.8146563,0.0,3.92822,1.6871965,1.4058799,0.0,2.8310606,0.81461126,0.0,0.2958426,0.3717655,0.0,1.0364015,0.0,0.0,1.0880684
TCGA-A2-A0D0,0.4721219,0.0,0.0,0.0,2.5522618,0.4329817,0.0,0.0,0.7897239,0.0,3.9295187,0.0,0.6602335,1.3925623,0.40997568,0.0,4.900357,2.764103,0.13639745,2.8617709,2.6806154,2.4706538,0.0,0.0,0.0,0.0,1.4286242,3.769955,1.941416,0.0,1.7363563,0.0,0.0,6.7201767,2.033995,0.0,0.0,0.0,0.0,0.0,1.7330378,0.0,0.0,0.0,3.5483756,0.0,1.5509479,2.478384,0.0,0.0,0.0,1.2904763,2.2969234,0.0,4.9689693,3.2706082,0.0,0.0,1.9860419,0.0,3.7349744,0.0,0.0,1.0588169
TCGA-A2-A0D1,0.19160047,0.0,0.0,3.2665005,2.7027235,5.6827083,0.0,0.0,2.4486065,0.0,4.2566075,0.0,1.4238968,5.71618,1.1661417,0.0,1.6018091,0.0,3.016965,0.0,3.0547717,0.0,0.0,0.0,0.0,0.40764913,0.0,6.5081687,0.0,0.0,0.35327458,0.0,1.3447847,0.0,2.3932388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5302472,3.1599917,1.7010617,0.0,1.7208906,0.7447794,3.13815,0.0,1.5802054,0.0,0.97388107,1.1007439,0.210794,0.057533383,0.0,1.3143708,0.0,0.0,0.0,0.21277285,0.0,0.0
TCGA-A2-A0D2,1.1246572,0.0,0.0,0.0,2.267762,0.4789541,0.0,0.0,1.612649,0.0,3.3248243,0.0,1.1320194,1.7083346,1.2968786,1.8932128,4.400829,1.7208487,3.6243641,3.7171886,0.8740233,0.5937095,0.0,0.0,0.0,0.37429985,3.7598977,3.5831003,1.8280579,0.11135395,1.486749,1.8881463,0.0,5.6347275,1.670079,0.0,0.0,0.0,0.0,0.69055724,2.6064591,0.44569546,0.0,0.0,0.73316693,0.86151826,0.0,0.0,0.0,1.8991432,0.40661395,0.83192974,3.0186958,0.0,4.388051,1.899787,0.0,0.0,1.3224227,0.0,1.83805,0.0,0.0,1.7972931
TCGA-A2-A0D3,0.0,2.5529733,1.3518553,2.0123563,1.8109573,0.0,1.2675061,0.0,0.0,3.1946754,1.5169866,0.0,0.0,0.0,0.3769337,0.0,0.0,0.9462847,0.24126521,0.0,0.0,0.0,2.6559157,0.0,0.06884096,0.0,0.0,0.0,0.33916175,2.3927693,2.7757044,4.710798,1.792942,0.0,0.7429484,1.4852697,0.0,3.0350187,1.054059,0.0,1.1601644,0.0,4.696033,4.5449233,0.0,0.0,0.0,0.0,0.4855271,0.0,1.687384,4.627793,0.0,2.8476634,0.0,1.7883945,1.9409571,1.5995789,0.6219197,0.0,1.9967993,0.48498008,0.0,4.1998453
TCGA-A2-A0D4,0.0,0.0,0.446792,0.56023234,2.5847926,1.0535356,0.0,0.0,0.0,0.69447535,0.8694937,4.8567476,0.4501649,0.45671517,0.0,2.9685917,0.0,0.0,5.120346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9067913,0.0,0.0,2.9825497,0.0,0.0,2.1456554,0.07681742,5.084054,2.7967823,0.0,0.36149397,0.0,0.0,0.0,2.6125615,1.6198113,0.0,1.7730923,0.0,0.08368582,0.0,0.0,0.0,2.7763674,0.0,1.1224318,4.4473457,1.8249631,0.0,0.33578518,0.3721507,3.1490788,0.0,2.0379877,0.0,3.0323956
TCGA-A2-A0EM,0.9834648,5.3568454,1.5911808,1.1358045,1.377393,0.0,0.0,0.0,0.0,3.833967,0.09470634,0.69376534,0.36447734,0.0,0.0,0.0,0.0,0.0,2.383004,0.0,0.0,0.7053795,0.9179559,0.0,0.0,0.0,0.0,0.0,0.55503327,0.0,0.50669813,4.4225116,2.088828,0.0,0.0,2.7166162,0.7286569,1.9858536,2.0358455,0.0,0.0,0.0,1.7510073,3.178694,2.0828044,0.083421335,0.4013832,0.0,0.0,0.0,0.0,0.0,0.0,2.929802,0.0,0.9641063,0.37348998,0.1532905,1.1709943,0.058778144,1.538387,1.6861159,2.1886013,2.7665431
TCGA-A2-A0EN,0.17569393,1.8669916,0.3867584,0.48752925,2.121243,0.0,0.0,0.05182729,1.6762174,1.553187,0.0,1.9264699,0.0,1.2360028,0.0,0.0,2.624514,1.0797732,2.968235,0.0,0.0,3.264334,1.285105,0.59854966,0.0,0.7031436,0.0,1.5321168,0.4040746,1.6137618,0.0,0.4819805,2.2425256,0.0,0.5156702,1.5827503,1.5497292,4.1318803,0.0,0.9420471,0.0,0.0,1.4778523,3.0489917,0.0,2.0770361,0.0,0.0,1.1316943,0.0,0.76052547,0.0,0.08320745,0.0,0.0,0.45297238,0.76083857,2.2330809,0.0,0.32916534,0.0,2.2028873,1.6205211,1.3962716
TCGA-A2-A0EO,0.22466752,2.5791085,1.1798246,1.4874997,2.4424593,0.2844906,0.0,0.64112353,2.2070956,1.5442541,0.0,1.6129239,0.0,1.898388,0.0,0.5831785,0.0,0.54679596,2.2857797,0.0,0.0,2.1676114,0.3951559,0.0,0.8228644,0.0,0.0,0.1097423,1.307094,1.6157099,0.0,3.2835963,2.8192213,0.0,0.0,1.8154527,1.476042,3.0436451,0.0,0.0,0.0,0.0,2.4839725,2.4433923,0.9442835,1.6624647,0.0,0.0,0.8622997,0.0,0.0,0.0,0.0,1.5308499,0.0,0.7412681,2.6304953,1.4575373,0.34404296,0.90125924,0.0,1.1646812,3.4576116,0.82960045
TCGA-A2-A0EP,0.87451917,0.6935166,0.0,0.9112254,1.3645678,0.0,0.0,0.0,1.8691015,0.0,0.0,0.103118,0.0,1.3852775,0.0,0.6071967,5.7751656,0.0042251125,2.2791824,0.0,0.0,5.2264876,1.2020185,3.3391345,0.0,1.4830189,0.0,3.2082005,0.0,1.6473312,0.0,0.515939,0.0,0.6948444,1.2460325,0.5143486,0.0,4.831044,0.0,2.2757201,0.0,2.1353512,0.66983175,0.7814576,0.12730977,2.928282,0.0,0.0,0.0,0.0,0.9006399,0.0,1.2708621,0.0,0.9641512,1.7605062,0.056193404,3.7822175,0.0,0.0,0.0,1.0405247,1.7412126,1.3647285
TCGA-A2-A0EQ,0.0,0.90549004,1.4023538,0.466058,2.957162,2.383834,0.0,0.0,0.0,0.0,2.3727846,1.6677217,2.1536434,3.6011932,0.0,0.0,2.7385666,0.8521465,3.157204,0.0,2.7893171,3.1449587,0.0,0.0,0.0,0.95541364,0.0,4.519032,0.0,0.0,1.1924063,0.3945328,0.96890026,2.3134732,0.72522855,0.0,0.18847878,0.0,0.0,0.81969154,0.0,0.0,1.0812085,3.23191,2.264215,0.05799088,0.0,1.1271557,1.137791,0.0,1.2154323,0.0,0.27689663,0.017572805,3.052309,1.7234397,0.0,0.22003779,0.0,2.5789652,0.0,0.48286858,0.0,1.5703614
TCGA-A2-A0ER,0.49185205,0.68801,0.2851445,2.211735,2.3299835,1.2997512,0.0,0.5942374,0.0,2.560162,0.0,2.293372,1.4108708,0.0,0.0,0.35254002,0.0,0.97567254,3.382209,0.0,1.5972642,1.7482531,0.0,0.0,0.0,2.7984636,0.0,0.0,1.5235838,0.0,1.9768697,0.0,2.9486609,0.0,1.0533291,2.3194454,5.293895,1.4423679,1.7751878,1.201596,0.5791522,0.214907,2.1602335,4.020323,3.4637976,0.0,0.0,0.0,0.0,0.0,0.0,0.021945879,0.0,0.0,0.6896627,3.1880617,2.263902,0.52415854,0.0,2.3398001,0.0,5.7283254,0.0,3.535418
TCGA-A2-A0ES,1.4474548,0.3351224,1.2684286,2.721453,0.061060175,0.0,0.0,4.951203,2.839937,1.6172817,0.0,0.0,0.0,0.0,0.7865642,0.0,0.035327144,1.3494807,3.3605406,0.0,0.0,3.8948102,1.5043598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4124978,0.11168862,0.0,0.0,0.4181479,0.0,3.5567298,2.1254578,0.48618954,0.0,5.354582,2.340976,0.57109064,2.2722101,3.104432,0.0,0.0,0.0,0.0,0.0,0.0,0.07771587,0.5206201,0.0,0.0,3.5995393,0.6876535,0.0,0.0,0.0,2.5185103,2.8187747,0.0
TCGA-A2-A0ET,0.0,1.4157943,2.0638654,3.1279075,0.0,1.0452168,0.0,0.0,1.9192034,6.1865497,0.0,3.078825,2.2182825,0.0,0.0,1.3398438,0.0,1.0462567,2.4733748,1.8822128,0.0,2.2491663,0.0,0.0,0.0,1.9590123,0.0,0.0,0.0,0.0,2.6665845,1.204932,0.68485683,0.0,0.0,2.9472039,1.6110206,2.2445788,4.2824187,1.1112037,0.0,0.0,0.0,4.1388645,0.82600355,0.0,0.016395576,0.0,0.0,0.0,0.0,3.5502064,0.0,4.07971,0.0,0.0,2.7979991,3.1346018,0.0,0.0,0.0,1.9532639,0.0,3.6042583
TCGA-A2-A0EU,1.6624211,0.9064096,2.619035,5.471732,2.4220147,0.38105592,0.0,0.56047106,0.7371607,4.5061903,0.0,3.003213,2.0014389,0.0,0.0,2.0312648,0.0,1.3291197,4.2006807,0.0,0.7395909,0.7995964,0.0,0.0,1.557657,0.0,0.0,0.0,0.9478824,0.0,2.0886478,0.97669727,0.0,0.88223,0.0,4.7249928,2.599709,0.0,0.0,1.0911053,0.0,0.0,2.735272,3.9934728,0.0,0.25774902,0.0,0.53596175,1.3679526,0.0809972,0.0,0.0,0.0,2.38027,1.0036442,0.0,2.2336621,0.0,0.0,1.9916799,0.0,5.2559595,0.70112413,1.0454941
TCGA-A2-A0EV,0.0,3.209557,0.67007583,0.9362958,1.7493986,0.3633968,0.0,0.07972892,0.81980443,4.0290008,0.30655715,2.348642,2.138226,0.3474522,0.0,1.3731213,0.20997155,1.1028913,2.81963,0.0,0.0,0.1837558,0.08948615,0.0,0.8384583,0.0,0.0,0.7934086,1.9062623,1.1697643,0.0,0.88916796,3.476004,0.5972594,1.0111502,2.5066545,3.1848052,3.7020745,0.0,1.0057229,0.1104255,0.0,2.5205798,2.8081012,0.0002963096,0.4509133,0.0,0.0,0.7915449,0.0,0.64492434,0.49433535,0.123520344,0.0,2.0971322,0.3312674,2.0381496,1.5128425,0.0,2.3183858,0.0,1.5607564,1.612625,2.2962844
TCGA-A2-A0EW,1.115072,1.2679534,1.6344807,2.0434914,0.51420915,0.0,0.0,1.5881165,1.9928542,1.3078457,0.0,0.0,0.0,0.0,0.0,0.11936858,1.0814838,0.4888341,3.8567312,0.0,0.0,5.1326957,1.8693892,0.94842184,0.0,1.2152724,0.0,0.0,0.0,0.0,0.0,1.136574,0.0,0.0,0.0,2.0324633,0.5560317,3.9178371,1.695041,0.35796344,0.0,3.3095047,2.6098754,1.2019317,1.7428219,3.3850682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0794507,0.0,0.0035158694,3.5922148,1.1995329,0.0,0.0,0.0,2.246969,2.994831,0.50951385
TCGA-A2-A0EX,1.0654801,2.4754152,2.7369916,1.0081074,3.2383547,0.0,0.0,0.0,1.4427301,1.7119331,0.0,0.0,0.19650507,2.617211,0.0,0.54470086,0.08685461,0.0,3.787656,0.0,0.0,2.5637245,1.1757231,0.0,0.0,0.25637743,0.0,0.6211854,0.0,0.18513194,0.0,2.6251068,0.8436273,0.0,0.0,2.849869,0.0,1.1057289,0.0,0.0,0.0,0.011492645,4.062659,2.7826874,3.284144,0.4410624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6558534,0.25437343,1.26495,1.469201,1.0446863,0.9302499,1.3500571,0.0,2.4118538,4.6526937,0.2945333
TCGA-A2-A0EY,0.0,2.060946,3.0717225,0.0,2.4279966,0.0,0.0,1.1344247,0.38731593,0.0,2.211425,0.0,1.3152103,1.2728623,0.56238043,0.115754634,2.0874567,0.33421317,2.419126,0.0,1.8875743,0.0,2.9730191,0.0,0.0,0.0,0.0,1.2173166,0.0,2.0968034,0.0,0.0,1.2869849,0.0,0.992272,1.9302697,0.0,0.0,0.0,0.0,0.0,0.0,4.4941993,1.4590559,2.4256444,0.41686124,0.0,0.0,2.4026802,0.0,2.0890758,0.7974567,0.8024932,1.042628,1.7390258,1.2862575,0.8738717,1.4843084,0.0,0.0,0.5954268,0.48066163,1.1602162,0.33349788
TCGA-A2-A0ST,0.0,0.0,0.0,0.0,3.6266544,1.2347201,0.0,0.8683563,1.4184208,0.0,0.0,0.0,0.0,1.7240107,1.250847,0.14647204,4.816906,3.2747545,1.916732,1.8210951,0.0,2.6053886,0.4139435,0.1853961,0.0,1.6206264,0.5917806,3.162633,1.7937129,3.3783057,0.0,3.0105717,0.0,1.9125378,1.8334696,0.0,0.0,2.457396,0.0,3.314005,0.5450665,0.0,0.0,0.0,0.9929005,2.110608,0.0,0.0,0.0,0.8893818,0.0,0.0,1.372395,0.0,1.7477301,1.720725,0.0,0.5332269,0.816682,0.0,0.75124365,0.0,0.0,1.0136075
TCGA-A2-A0SU,0.0,2.429577,0.0,6.925168,0.0,0.0,0.0,1.349853,1.9760908,3.3283336,1.1190023,0.20271428,0.6960912,0.0,0.0,0.0,0.0,0.0,5.3338227,0.0,0.7185906,1.9768516,0.0,0.0,1.2457135,1.1624863,0.0,0.5574909,0.0,0.0,0.0,2.1520822,2.6711242,0.0,0.0,4.0355196,0.3756484,0.0,0.0,0.0,0.43423808,0.0,1.0777473,2.5379477,1.2115641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3578968,0.0,0.62976235,2.577026,1.431223,0.0,0.0,0.19915771,3.5355072,1.0708686,2.0435786
TCGA-A2-A0SV,0.0,0.8717307,0.21630512,0.0,3.3083906,0.0,0.0,0.0,0.09271595,2.883374,2.2636085,1.0414336,2.4490457,1.6976141,0.0,1.0488377,1.4161676,1.2121979,1.2800885,0.0,0.0,1.4294747,0.0,0.0,0.0,0.0,0.0,4.1264124,0.0,0.0,1.2047226,1.1380281,1.2912095,2.0634298,0.009865001,0.2697974,0.04155159,1.1219535,0.0,0.0,0.3995612,0.0,1.9606919,1.8182667,2.0543585,0.0,0.0,0.06349555,1.6712589,0.0,2.4611382,3.1116817,0.010009127,0.0,3.3559115,2.903769,0.0155020505,2.2046592,0.8916404,1.2085879,0.0,2.1999884,0.0,1.4576137
TCGA-A2-A0SW,0.0,1.7842832,0.0,0.0,3.1575263,0.22726525,0.0,0.0,1.9657059,0.6989222,1.9283868,0.44379506,2.9435637,1.8140566,0.0,1.1570103,1.5691422,0.62120014,3.1958845,0.0,0.6841742,2.3360507,0.0,0.0,0.0,0.0,0.0,3.4842544,0.061670765,0.0,1.1751096,0.0,1.6374526,2.1776543,0.7296723,0.51959974,2.1832833,1.3717068,0.0,0.0,0.0,0.0,0.29790342,2.6671333,0.0,0.0,0.0,0.0,1.6883724,0.0,2.5527675,1.2242754,0.72280663,0.0,2.2563384,1.6246686,0.0,1.5054629,0.0,1.2462034,0.0,0.0,0.0,1.5976278
TCGA-A2-A0SX,1.0926205,0.0,0.0,0.0,2.6152606,1.858229,0.0,0.29360914,1.1597,0.0,2.2425997,0.0,0.99105906,1.4847511,0.0,0.12498699,3.2387614,5.0106807,1.584053,2.2469697,1.5947152,0.0,1.5034127,3.0482893,0.0,0.26099074,3.6054797,0.8161487,2.5796723,2.6300871,2.4749033,2.0874932,0.0,1.3566841,1.6795979,0.0,0.0,2.3422816,0.0,3.5968974,0.0,0.0,0.0,0.0,0.45549232,3.5172446,0.0,0.0,0.0,3.821312,0.80789685,0.0,2.2085598,0.86308277,4.0647693,1.355217,0.0,0.079234645,1.8952742,0.0,1.9833366,0.0,0.0,2.6836493
TCGA-A2-A0SY,0.6429934,2.484953,0.7515851,0.58646,2.7412596,1.2558295,0.0,0.0,1.310665,0.5470741,0.0,2.061519,0.68231714,2.0985646,0.0,0.0,0.28548807,1.065144,1.2906291,0.0,0.0,3.0343993,0.46956003,2.5720415,0.0,0.8230454,0.0,0.0,0.5415504,0.7596481,0.0,0.99204963,3.0150192,0.24684474,0.6696557,1.2135683,2.9830892,3.3947604,0.0,0.0,0.0,0.0,3.0486057,2.8559077,1.3075004,2.1440525,0.0,0.0,0.5340209,0.0,0.0,0.0,0.0,1.2723027,0.0,0.85997874,2.1854556,1.4629242,0.0,1.8832219,0.0,0.750177,1.673971,1.7881083
TCGA-A2-A0T0,0.04030465,0.0,0.0,0.0,3.5478184,0.69568896,0.0,0.0,0.6332365,0.0,3.0833664,0.0,0.8005661,2.1273227,0.68636084,0.86641675,3.1659858,2.8293405,1.2966429,3.2724934,1.4228773,0.052727625,0.0,0.0,0.0,0.0,1.5674318,4.0271463,1.3667353,0.0,1.8711305,1.5772524,0.0,2.5898914,1.596244,0.0,0.0,0.82929957,0.0,0.0,0.88862866,0.0,0.0,0.0,0.86547446,0.0,0.8746881,1.5050962,0.0,0.0,1.5080425,0.35859707,1.2773362,0.0,2.3327644,1.8410063,0.0,0.0,1.7054325,0.0,3.7630804,0.0,0.0,0.82137823
TCGA-A2-A0T1,0.0,0.0,0.08027691,0.0,3.2236695,0.9215995,0.0,0.0,2.1669743,0.0,1.236626,0.0,0.0,4.803074,1.1834648,0.0,3.6789188,0.0,3.065377,0.0,0.0,1.3431695,0.0,0.0,0.0,0.21309873,0.0,4.955888,0.0,0.8016348,0.0,0.0,1.3699975,0.0,2.1998572,0.0,0.41895258,0.6904892,0.0,0.0,0.0,0.0,1.6318765,2.4628568,1.2512231,0.0,0.2587622,0.0,2.251984,0.0,2.2247424,0.0,2.0693374,0.0,1.1120071,1.940315,0.0,1.9094976,0.0,0.24048467,0.0,0.0,1.4479724,0.0
TCGA-A2-A0T2,0.0,0.0,0.0,0.0,2.755801,0.1275688,0.0,0.30069867,3.3208354,0.0,1.0828516,0.0,0.25396737,1.0640123,2.2844436,0.0,4.610277,0.80231327,2.3093975,2.3407402,0.0,0.0,0.0,0.0,0.0,0.64280444,2.8582115,5.1724377,1.7868309,1.334155,2.4316077,0.6171152,0.0,2.4755437,2.7467506,0.0,0.0,1.7714725,0.0,0.0,0.045475174,0.0,0.0,0.0,0.0,0.0,3.7056959,0.031284213,0.0,0.0,3.6028707,0.0,2.0031433,0.0,0.0,2.4477649,0.0,0.06280635,0.0,0.0,4.598613,0.0,0.0,1.8091633
TCGA-A2-A0T3,0.0,0.0,0.80157334,0.0,2.8958235,2.2674174,0.72718585,0.0,0.0,1.9850426,0.28496695,0.12506816,3.6615784,1.9340822,0.0,2.2474716,0.0,0.0,4.5208864,0.0,0.0,0.62040937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3410101,1.6202351,0.24531314,2.9502475,0.0,0.0,2.5205483,0.38149035,1.1136047,0.39676124,0.5179819,0.0,0.0,3.9174545,0.16846268,1.4282119,0.0,0.0,0.075810574,1.8033081,0.0,3.7504141,2.1826346,1.0717618,5.0887165,4.1918745,2.0926692,0.43001425,1.5654466,4.4018035,0.0,1.201449,0.0,3.365449
TCGA-A2-A0T4,0.0,1.6801437,0.7815312,2.3961265,2.2601302,0.079123005,0.0,0.0,1.7531809,1.2739507,0.63657874,2.2310612,0.0,1.6067384,0.0,2.393013,1.3567003,0.37333846,3.0257828,0.0,0.109626964,4.057038,0.13261297,0.0,0.37465677,0.052885205,0.0,0.9457996,0.0,0.0,0.0,1.3064514,1.7406862,0.13131288,0.34981143,1.9875857,2.6468663,3.377341,0.29644015,0.0,0.0,0.0,1.527277,1.8150976,0.8355956,1.7195815,0.0,0.0,0.0,0.0,0.4737414,0.9239135,0.0,0.2433735,0.16108699,1.0545993,0.7455811,2.212997,0.18594256,0.34491843,0.0,2.2313743,2.2855475,0.67704844
TCGA-A2-A0T5,0.0,1.3765872,0.0,0.0,1.5755526,0.0,0.57223535,1.815056,0.0,3.0954626,0.6883097,0.791618,0.0,0.84902126,0.22782265,0.0,1.3876296,2.1197453,0.37918457,0.0,0.0,0.0,0.23088156,0.0,0.16928425,0.0,0.0,0.0,0.13828844,1.625188,0.048497584,6.8539233,2.4217064,0.0,1.1879376,0.0,0.0,2.6504536,0.0,0.0,1.3472238,1.7114104,2.0514836,2.8419504,2.3546393,0.0,0.04768927,1.0714935,0.6308262,0.0,0.0,2.7686121,0.0,2.2805974,0.9499443,3.8149533,1.7234259,1.2640485,1.9326454,0.0,2.6159916,0.6123284,0.97747755,1.6635443
TCGA-A2-A0T6,0.78366995,1.5265247,1.7537836,0.84691185,0.5771805,0.4234103,0.0,0.59130365,0.5765026,2.0420802,0.0,1.6783679,0.19050981,1.0761484,0.14002451,0.0,1.6875228,0.80441684,2.6893048,0.0,0.0,3.4751878,1.4536449,1.2093794,0.0,1.4561057,0.0,0.0,0.0,1.1019713,0.3570111,2.5768826,1.8322437,0.0,0.0,1.1743485,1.8909314,3.550398,0.0,1.3472366,0.0,0.1645032,2.6881778,4.283257,0.7143912,1.1009185,0.0,0.0,0.0,0.0,0.8278475,0.0,0.0,0.63341653,0.25851256,0.0,3.3841095,1.1347619,0.0,0.3495611,0.0,1.6648216,2.818353,1.8130649
TCGA-A2-A0T7,0.0,0.6707274,0.83278996,0.0,2.5609984,1.2429267,0.0,1.9321632,1.1238316,1.4063486,0.50796497,1.814122,0.012883455,2.2787733,0.0,1.2965374,0.599445,3.415741,1.5472467,0.0,0.0,0.0,0.6720542,0.2124735,0.0,0.0,0.0,1.091023,0.0,1.8886989,0.0,2.8270195,2.0262177,0.13205697,0.2581702,0.0,0.0,2.5123608,0.0,0.0,0.0,1.5545486,4.137391,0.0,2.2560046,3.1045418,0.0,0.0,0.0,0.0,0.8275422,0.7558028,0.0,0.6601914,3.1613822,1.6122518,1.8891221,0.0,0.9295775,0.0,0.0,0.87444574,1.5787767,0.0
TCGA-A2-A0YC,0.55420345,3.5072262,1.2125117,2.4933534,1.2831993,0.9335823,0.0,0.0,0.28494483,3.350492,0.0,1.4193077,1.2801418,0.0,0.0,0.0,0.0,0.8029152,1.7486277,0.0,0.0,0.48237044,0.828408,0.0,0.0,0.3579133,0.0,0.0,1.8667712,0.29231283,0.0,0.81362325,2.9262679,0.43515527,0.26385176,5.535064,2.0061326,3.3608518,1.9802939,1.4227316,0.0,0.0,2.3148918,3.5210955,0.4445151,1.9010072,0.0,0.0,0.15573817,0.0,0.0,3.2716198,0.0,0.848119,0.7613391,0.0,2.780344,1.2304862,0.0,1.3584106,1.1578118,3.4088938,0.5605785,2.3192003
TCGA-A2-A0YD,0.6138753,2.204018,0.44237512,1.0949445,0.12075894,0.0,0.0,0.0,2.6611185,1.3747838,0.24574578,0.0,0.0,0.0,0.0,1.2761736,2.232397,0.0,1.8050517,0.0049864952,0.0,3.5533636,4.1922398,0.76974607,0.0,0.0,0.0,0.0,0.9544202,2.8170524,0.0,1.6787372,1.652333,0.0,0.0,0.97584915,3.569078,5.7698026,1.2827718,0.0,0.0,0.0,1.0481265,0.6960973,0.0,2.5417352,0.0,0.0,0.0,0.0,0.45909336,2.7071655,0.0,0.0,0.0,0.0,0.8680887,1.8579937,1.9048481,0.0,0.10663826,2.7656715,0.87660027,0.78216076
TCGA-A2-A0YE,0.44106793,0.0,0.0,0.0,1.5332676,2.1806178,0.18471885,0.0,3.3703783,0.0,2.6012132,0.0,0.28619713,0.60854906,1.6945608,2.9812996,3.0840392,2.1420991,2.9595144,3.0867643,0.0055848956,0.7083488,0.036088705,0.0,0.0,0.0,3.8292847,2.8149273,2.1920104,3.2084053,0.30743217,2.3524318,0.0,3.6938329,2.4371812,0.0,0.0,1.7043811,0.0,2.102199,2.6719222,0.5047241,0.0,0.0,0.0,1.5401379,0.0,0.0,0.0,4.028762,1.4243178,0.0,2.9509518,0.0,3.3583374,0.8243651,0.0,0.0,0.8509502,0.0,1.4217831,0.0,0.0,1.368246
TCGA-A2-A0YF,0.0,1.6522385,3.046051,2.3196778,1.6554241,0.0,0.0,0.10998991,0.0,3.5198667,0.111484505,2.5144165,0.0,0.0,0.0,1.87239,0.0,0.0,3.9863687,0.0,1.5204707,0.0,0.0,0.0,1.4977809,1.1718729,0.0,0.0,0.41950727,0.0,2.0749464,0.0,2.0839024,0.0,1.0162299,5.2822123,2.9055662,3.3646145,2.6730838,2.1093993,0.0,0.0,1.4389157,4.9660616,0.0,0.8005948,0.0,0.0,0.0,0.0,0.0,1.185309,0.0,1.4767371,1.5250046,0.0,1.0736014,0.0,0.0,1.9935207,0.29862112,0.65083396,0.0,0.70666265
TCGA-A2-A0YG,0.0,0.6912856,1.4454187,0.377608,0.13976543,0.99260414,1.2375968,0.0,0.0,2.1049533,4.603859,0.83072674,2.800214,1.6356157,0.0,0.101672836,0.33904195,1.4499246,2.8676453,0.0,1.4962999,0.0,1.2442609,0.0,0.0,0.0,0.0,1.836773,0.79193896,0.13036585,2.6796846,0.0,3.983392,0.0,2.654964,0.4698907,4.199602,0.19813333,0.0,0.0,0.0,0.0,2.8342774,1.6368284,0.0,0.0,0.0,0.0,1.5791501,0.0,2.2649558,2.0353737,0.49212536,0.0,2.7749593,1.2444608,0.17167726,0.0,0.8842272,0.0,0.0,0.0,0.0,0.5858553
TCGA-A2-A0YH,0.0,1.7589532,1.8387495,2.6338708,3.4964802,0.0,0.14961283,0.0,2.3756826,1.5954387,1.5347588,1.4231645,1.7492658,1.6807132,0.0,3.2700992,0.6911358,2.1009536,1.8557183,0.0,0.0,1.8423944,1.7336253,0.0,0.035278924,0.0,0.0,3.293593,0.67783135,0.7538158,0.9975672,1.2856181,1.9123297,0.24406706,0.0,1.8780893,1.6239874,0.0,0.0,0.0,0.0,0.0,3.0472076,1.6129725,0.0,0.8411831,0.0,0.0,1.174851,0.0,2.1897976,2.714569,0.0,0.0,1.687876,0.3491588,0.16301882,1.1990482,0.0,0.79525656,0.0,4.5025387,0.4262576,0.96275437
TCGA-A2-A0YI,0.0,1.7348888,0.0,0.0,0.88092244,0.46387798,0.0,0.1866528,0.23155916,2.7602057,0.0,1.7951902,1.2543675,0.0,0.0,0.030335039,1.064916,0.3072747,2.9502132,0.0,0.0,1.8881545,0.46302232,1.1617347,0.0,1.3215916,0.0,0.0,0.0,0.0,1.6450664,0.0,2.1800816,0.0,0.0,2.5390482,2.5013318,5.8587265,2.1037807,1.4904194,0.0,0.0,1.324714,3.4506438,0.426161,1.5104054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6931244,0.7917635,0.0,0.99022806,0.0,1.6124179,0.4793027,2.1516151
